MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010002637,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2012-12-19 00:00:00,            ,None,2021-02-15 15:01:52,2012-06-12 00:00:00,None,2012-11-12 00:00:00,2021-02-15 15:01:52,2012-12-21 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002638,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2012-12-19 00:00:00,            ,None,2021-02-15 15:01:52,2012-10-12 00:00:00,None,2012-12-15 00:00:00,2021-02-15 15:01:52,2012-12-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002639,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2012-12-19 00:00:00,            ,None,2021-02-15 15:01:53,2012-12-15 00:00:00,None,2012-12-20 00:00:00,2021-02-15 15:01:53,2012-12-30 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002640,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2012-12-19 00:00:00,            ,None,2021-02-15 15:01:55,2012-05-12 00:00:00,None,2012-10-12 00:00:00,2021-02-15 15:01:55,2012-12-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002641,ZF   ,Weekend evaluation                      ,PM   ,     ,PURCHASER   ,2012-12-19 00:00:00,PURCHASER   ,2012-12-19 00:00:00,2021-02-15 21:21:00,2012-12-19 00:00:00,None,2012-12-20 00:00:00,2021-02-15 00:00:00,2012-12-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002642,ZF   ,Weekend evaluation                      ,PM   ,     ,PURCHASER   ,2012-12-19 00:00:00,PURCHASER   ,2012-12-19 00:00:00,2021-02-15 21:40:43,2012-12-19 00:00:00,None,2012-12-20 00:00:00,2021-02-15 00:00:00,2012-12-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002643,M1   ,Generated by MOC on 2012/12/27          ,PM   ,     ,ALEREMOTE   ,2012-12-27 00:00:00,            ,None,2021-02-15 21:35:59,2012-12-27 00:00:00,None,2012-12-27 00:00:00,2021-02-15 21:35:59,None,2021-02-15 00:00:00,       ,              ,      
800,000010002647,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:41:56,2013-12-01 00:00:00,None,2013-01-17 00:00:00,2021-02-15 12:41:56,2013-01-27 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002648,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:00,2013-11-01 00:00:00,None,2013-01-16 00:00:00,2021-02-15 12:42:00,2013-01-26 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002649,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:01,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 12:42:01,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002650,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:03,2013-11-01 00:00:00,None,2013-01-16 00:00:00,2021-02-15 12:42:03,2013-01-26 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002651,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:04,2013-01-13 00:00:00,None,2013-01-18 00:00:00,2021-02-15 12:42:04,2013-01-28 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002652,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:10,2013-01-21 00:00:00,None,2013-01-26 00:00:00,2021-02-15 12:42:10,2013-05-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002653,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:11,2013-01-14 00:00:00,None,2013-01-19 00:00:00,2021-02-15 12:42:11,2013-01-29 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002654,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:12,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 12:42:12,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002655,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:15,2013-01-14 00:00:00,None,2013-01-19 00:00:00,2021-02-15 12:42:15,2013-01-29 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002656,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:17,2013-01-17 00:00:00,None,2013-01-22 00:00:00,2021-02-15 12:42:17,2013-01-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002657,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:20,2013-01-23 00:00:00,None,2013-01-28 00:00:00,2021-02-15 12:42:20,2013-07-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002658,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:21,2013-01-28 00:00:00,None,2013-02-02 00:00:00,2021-02-15 12:42:21,2013-12-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002659,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:22,2013-11-01 00:00:00,None,2013-01-16 00:00:00,2021-02-15 12:42:22,2013-01-26 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002660,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:24,2013-12-01 00:00:00,None,2013-01-17 00:00:00,2021-02-15 12:42:24,2013-01-27 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002661,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:25,2013-12-01 00:00:00,None,2013-01-17 00:00:00,2021-02-15 12:42:25,2013-01-27 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002662,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:27,2013-01-23 00:00:00,None,2013-01-28 00:00:00,2021-02-15 12:42:27,2013-07-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002663,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:29,2013-10-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 12:42:29,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002664,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:30,2013-01-16 00:00:00,None,2013-01-21 00:00:00,2021-02-15 12:42:30,2013-01-31 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002665,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:31,2013-01-29 00:00:00,None,2013-03-02 00:00:00,2021-02-15 12:42:31,2013-02-13 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002666,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:32,2013-01-15 00:00:00,None,2013-01-20 00:00:00,2021-02-15 12:42:32,2013-01-30 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002667,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:35,2013-01-27 00:00:00,None,2013-01-02 00:00:00,2021-02-15 12:42:35,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002668,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:38,2013-01-16 00:00:00,None,2013-01-21 00:00:00,2021-02-15 12:42:38,2013-01-31 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002669,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:40,2013-01-27 00:00:00,None,2013-01-02 00:00:00,2021-02-15 12:42:40,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002670,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:41,2013-01-17 00:00:00,None,2013-01-22 00:00:00,2021-02-15 12:42:41,2013-01-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002671,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:43,2013-01-17 00:00:00,None,2013-01-22 00:00:00,2021-02-15 12:42:43,2013-01-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002672,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:45,2013-01-24 00:00:00,None,2013-01-29 00:00:00,2021-02-15 12:42:45,2013-08-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002673,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:45,2013-01-27 00:00:00,None,2013-01-02 00:00:00,2021-02-15 12:42:45,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002674,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:47,2013-01-19 00:00:00,None,2013-01-24 00:00:00,2021-02-15 12:42:47,2013-03-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002675,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:48,2013-10-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 12:42:48,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002676,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:50,2013-01-19 00:00:00,None,2013-01-24 00:00:00,2021-02-15 12:42:50,2013-03-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002677,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:51,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 12:42:51,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002678,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:53,2013-01-13 00:00:00,None,2013-01-18 00:00:00,2021-02-15 12:42:53,2013-01-28 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002679,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:54,2013-09-01 00:00:00,None,2013-01-14 00:00:00,2021-02-15 12:42:54,2013-01-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002680,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:56,2013-10-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 12:42:56,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002681,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:57,2013-09-01 00:00:00,None,2013-01-14 00:00:00,2021-02-15 12:42:57,2013-01-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002682,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:42:59,2013-01-27 00:00:00,None,2013-01-02 00:00:00,2021-02-15 12:42:59,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002683,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:00,2013-01-17 00:00:00,None,2013-01-22 00:00:00,2021-02-15 12:43:00,2013-01-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002684,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:01,2013-01-27 00:00:00,None,2013-01-02 00:00:00,2021-02-15 12:43:01,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002685,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:05,2013-01-26 00:00:00,None,2013-01-31 00:00:00,2021-02-15 12:43:05,2013-10-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002686,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:06,2013-10-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 12:43:06,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002687,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:12,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 12:43:12,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002688,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:15,2013-01-13 00:00:00,None,2013-01-18 00:00:00,2021-02-15 12:43:15,2013-01-28 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002689,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 12:43:18,2013-12-01 00:00:00,None,2013-01-17 00:00:00,2021-02-15 12:43:18,2013-01-27 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002690,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:23,2013-11-01 00:00:00,None,2013-01-16 00:00:00,2021-02-15 13:03:23,2013-01-26 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002691,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:24,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 13:03:24,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002692,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:25,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 13:03:25,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002693,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:28,2013-01-15 00:00:00,None,2013-01-20 00:00:00,2021-02-15 13:03:28,2013-01-30 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002694,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:29,2013-10-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 13:03:29,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002695,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:30,2013-11-01 00:00:00,None,2013-01-16 00:00:00,2021-02-15 13:03:30,2013-01-26 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002696,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:31,2013-12-01 00:00:00,None,2013-01-17 00:00:00,2021-02-15 13:03:31,2013-01-27 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002697,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:33,2013-01-21 00:00:00,None,2013-01-26 00:00:00,2021-02-15 13:03:33,2013-05-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002698,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:34,2013-01-16 00:00:00,None,2013-01-21 00:00:00,2021-02-15 13:03:34,2013-01-31 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002699,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:36,2013-01-26 00:00:00,None,2013-01-31 00:00:00,2021-02-15 13:03:36,2013-10-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002700,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:37,2013-01-27 00:00:00,None,2013-01-02 00:00:00,2021-02-15 13:03:37,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002701,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:38,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 13:03:38,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002702,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:40,2013-01-18 00:00:00,None,2013-01-23 00:00:00,2021-02-15 13:03:40,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002703,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:43,2013-01-14 00:00:00,None,2013-01-19 00:00:00,2021-02-15 13:03:43,2013-01-29 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002704,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:45,2013-09-01 00:00:00,None,2013-01-14 00:00:00,2021-02-15 13:03:45,2013-01-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002705,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:47,2013-01-20 00:00:00,None,2013-01-25 00:00:00,2021-02-15 13:03:47,2013-04-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002706,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:48,2013-01-24 00:00:00,None,2013-01-29 00:00:00,2021-02-15 13:03:48,2013-08-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002707,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:52,2013-10-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 13:03:52,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002708,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:54,2013-01-19 00:00:00,None,2013-01-24 00:00:00,2021-02-15 13:03:54,2013-03-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002709,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:03:56,2013-01-24 00:00:00,None,2013-01-29 00:00:00,2021-02-15 13:03:56,2013-08-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002710,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:04:00,2013-01-20 00:00:00,None,2013-01-25 00:00:00,2021-02-15 13:04:00,2013-04-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002711,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 13:04:02,2013-01-16 00:00:00,None,2013-01-21 00:00:00,2021-02-15 13:04:02,2013-01-31 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002712,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:42,2013-05-01 00:00:00,None,2013-10-01 00:00:00,2021-02-15 14:55:42,2013-01-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002713,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:43,2013-01-26 00:00:00,None,2013-01-29 00:00:00,2021-02-15 14:55:43,2013-08-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002714,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:45,2013-01-22 00:00:00,None,2013-01-26 00:00:00,2021-02-15 14:55:45,2013-05-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002715,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:46,2013-01-18 00:00:00,None,2013-01-26 00:00:00,2021-02-15 14:55:46,2013-05-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002716,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:47,2013-01-14 00:00:00,None,2013-01-23 00:00:00,2021-02-15 14:55:47,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002717,TI   ,Track Inspection                        ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:53,2013-01-19 00:00:00,None,2013-01-24 00:00:00,2021-02-15 14:55:53,2013-03-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002718,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:55,2013-01-13 00:00:00,None,2013-01-20 00:00:00,2021-02-15 14:55:55,2013-01-30 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002719,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:56,2013-01-01 00:00:00,None,2013-03-01 00:00:00,2021-02-15 14:55:56,2013-01-13 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002720,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:57,2013-01-15 00:00:00,None,2013-01-21 00:00:00,2021-02-15 14:55:57,2013-01-31 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002721,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:58,2013-01-27 00:00:00,None,2013-02-02 00:00:00,2021-02-15 14:55:58,2013-12-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002722,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:55:59,2013-07-01 00:00:00,None,2013-12-01 00:00:00,2021-02-15 14:55:59,2013-01-22 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002723,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:00,2013-01-28 00:00:00,None,2013-01-02 00:00:00,2021-02-15 14:56:00,2013-11-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002724,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:01,2013-04-01 00:00:00,None,2013-11-01 00:00:00,2021-02-15 14:56:01,2013-01-21 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002725,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:02,2012-12-31 00:00:00,None,2013-08-01 00:00:00,2021-02-15 14:56:02,2013-01-18 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002726,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:03,2013-01-23 00:00:00,None,2013-01-31 00:00:00,2021-02-15 14:56:03,2013-10-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002727,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:05,2012-12-31 00:00:00,None,2013-08-01 00:00:00,2021-02-15 14:56:05,2013-01-18 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002728,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:06,2013-09-01 00:00:00,None,2013-01-16 00:00:00,2021-02-15 14:56:06,2013-01-26 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002729,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:07,2013-01-18 00:00:00,None,2013-01-22 00:00:00,2021-02-15 14:56:07,2013-01-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002730,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:08,2013-01-13 00:00:00,None,2013-01-19 00:00:00,2021-02-15 14:56:08,2013-01-29 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002731,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:09,2012-12-30 00:00:00,None,2013-02-01 00:00:00,2021-02-15 14:56:09,2013-12-01 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002732,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:10,2013-08-01 00:00:00,None,2013-11-01 00:00:00,2021-02-15 14:56:10,2013-01-21 00:00:00,2021-02-15 00:00:00,       ,              ,      
